order_id,order_date,customer_id,product,category,units,unit_price,channel
ORD-51419,2025-01-30,C1195,Rain Shell,outerwear,2,222.46,Partner
ORD-51490,2025-01-30,C1202,Hiking Sock,apparel,13,17.92,partner
ORD-51688,2025-01-30,C1232,Trail Runner,footwear,3,128.61,partner
ORD-52022,2025-01-30,C1274,Trekking Poles,hardware,8,96.15,WEB 
ORD-50202,2025-01-31,C1037,Trekking Poles,hardware,1,99.41,partner
ORD-50254,2025-01-31,C1040,Rain Shell,outerwear,9,217.57,web
ORD-50296,2025-01-31,C1047,Trail Runner,footwear,1,122.9,partner
ORD-50340,2025-01-31,C1054,Trekking Poles,hardware,3,94.24, retail
ORD-50558,2025-01-31,C1080,Base Layer,apparel,3,70.95,Web
ORD-50589,2025-01-31,C1084,Trail Runner,footwear,13,128.54,partner
ORD-50788,2025-01-31,C1107,Expedition Pack 65L,packs,3,350.73,web
ORD-50837,2025-01-31,C1114,Expedition Pack 65L,packs,5,341.07,retail
ORD-50982,2025-01-31,C1129,Expedition Pack 65L,packs,1,341.54,Retail
ORD-51004,2025-01-31,C1134,Expedition Pack 65L,packs,6,341.69,retail
ORD-51199,2025-01-31,C1158,Down Jacket,outerwear,6,308.08,Web
ORD-52046,2025-01-31,C1279,Expedition Pack 65L,packs,3,339.37,web
ORD-52601,2025-01-31,C1353,Hiking Sock,apparel,3,18.02,partner
ORD-50591,2025-02-01,C1084,Headlamp,hardware,15,40.79,retail
ORD-50697,2025-02-01,C1097,Trail Runner,footwear,15,122.95,WEB 
ORD-50703,2025-02-01,C1097,Hiking Sock,apparel,10,19.01,web
ORD-50751,2025-02-01,C1102,Trail Runner,footwear,6,127.85,retail
ORD-51326,2025-02-01,C1178,Daypack 22L,packs,1,113.54, retail
ORD-51697,2025-02-01,C1234,Approach Shoe,footwear,1,152.63,retail
ORD-51774,2025-02-01,C1249,Trail Runner,footwear,5,128.66,web
ORD-52329,2025-02-01,C1312,Hiking Sock,apparel,3,18.79,web
ORD-52612,2025-02-01,C1353,Approach Shoe,footwear,9,150.9,web
ORD-52698,2025-02-01,C1366,Expedition Pack 65L,packs,2,352.21,partner
ORD-52738,2025-02-01,C1374,Rain Shell,outerwear,1,219.27,WEB 
ORD-52814,2025-02-01,C1385,Hiking Sock,apparel,2,19.05,Web
ORD-50692,2025-02-02,C1097,Approach Shoe,footwear,7,158.6,Retail
ORD-50712,2025-02-02,C1098,Approach Shoe,footwear,3,151.26,WEB 
ORD-51485,2025-02-02,C1202,Expedition Pack 65L,packs,10,331.23,WEB 
ORD-51656,2025-02-02,C1230,Hiking Sock,apparel,8,19.1,Web
ORD-52348,2025-02-02,C1316,Down Jacket,outerwear,2,321.35,WEB 
ORD-52592,2025-02-02,C1353,Expedition Pack 65L,packs,5,342.69,Partner
ORD-52680,2025-02-02,C1365,Trail Runner,footwear,3,126.16,Partner
ORD-50265,2025-02-03,C1040,Rain Shell,outerwear,8,215.52,partner
ORD-50536,2025-02-03,C1076,Hiking Sock,apparel,10,18.68,Web
ORD-50578,2025-02-03,C1084,Daypack 22L,packs,13,112.9,retail
ORD-51019,2025-02-03,C1137,Daypack 22L,packs,10,108.13,Web
ORD-51112,2025-02-03,C1149,Trekking Poles,hardware,2,95.36,retail
ORD-52062,2025-02-03,C1282,Down Jacket,outerwear,3,313.54,partner
ORD-52206,2025-02-03,C1298,Headlamp,hardware,6,43.45,retail
ORD-52426,2025-02-03,C1326,Headlamp,hardware,1,43.33,WEB 
ORD-52559,2025-02-03,C1348,Down Jacket,outerwear,3,309.67,partner
ORD-52616,2025-02-03,C1354,Expedition Pack 65L,packs,3,352.37,retail
ORD-52620,2025-02-03,C1354,Daypack 22L,packs,1,114.2,retail
ORD-52833,2025-02-03,C1388,Hiking Sock,apparel,3,18.7,web
ORD-50263,2025-02-04,C1040,Expedition Pack 65L,packs,9,326.99,partner
ORD-50911,2025-02-04,C1123,Approach Shoe,footwear,1,148.7,retail
ORD-51000,2025-02-04,C1133,Rain Shell,outerwear,1,224.56, retail
ORD-51095,2025-02-04,C1146,Base Layer,apparel,1,72.52,retail
ORD-51195,2025-02-04,C1157,Rain Shell,outerwear,6,215.75,partner
ORD-51779,2025-02-04,C1249,Trail Runner,footwear,3,129.27,web
ORD-51814,2025-02-04,C1253,Approach Shoe,footwear,1,152.21,web
ORD-52165,2025-02-04,C1295,Hiking Sock,apparel,7,18.86,retail
ORD-52321,2025-02-04,C1310,Expedition Pack 65L,packs,3,339.76,Retail
ORD-52613,2025-02-04,C1353,Expedition Pack 65L,packs,6,341.27,Web
ORD-52626,2025-02-04,C1355,Trekking Poles,hardware,1,97.03,partner
ORD-52656,2025-02-04,C1359,Expedition Pack 65L,packs,2,331.48,partner
ORD-52795,2025-02-04,C1380,Down Jacket,outerwear,3,310.59,web
ORD-50102,2025-02-05,C1019,Rain Shell,outerwear,10,212.79,Partner
ORD-50240,2025-02-05,C1040,Expedition Pack 65L,packs,9,345.35,retail
ORD-50963,2025-02-05,C1128,Trail Runner,footwear,4,123.29, retail
ORD-51055,2025-02-05,C1138,Approach Shoe,footwear,18,151.42,Partner
ORD-51102,2025-02-05,C1147,Trekking Poles,hardware,5,98.02,retail
ORD-51131,2025-02-05,C1151,Down Jacket,outerwear,7,309.02, retail
ORD-51255,2025-02-05,C1167,Approach Shoe,footwear,10,150.97,partner
ORD-51416,2025-02-05,C1195,Daypack 22L,packs,2,110.92,web
ORD-52231,2025-02-05,C1301,Rain Shell,outerwear,12,221.66,partner
ORD-52382,2025-02-05,C1321,Expedition Pack 65L,packs,2,348.51,retail
ORD-52817,2025-02-05,C1385,Hiking Sock,apparel,2,17.93,retail
ORD-52819,2025-02-05,C1385,Rain Shell,outerwear,6,216.65,web
ORD-50009,2025-02-06,C1005,Expedition Pack 65L,packs,7,352.85,Web
ORD-50266,2025-02-06,C1042,Hiking Sock,apparel,4,19.14,web
ORD-50877,2025-02-06,C1118,Down Jacket,outerwear,5,316.31,web
ORD-50988,2025-02-06,C1130,Expedition Pack 65L,packs,2,351.95,web
ORD-51066,2025-02-06,C1139,Approach Shoe,footwear,2,150.57,web
ORD-52027,2025-02-06,C1274,Down Jacket,outerwear,10,307.58,web
ORD-50500,2025-02-07,C1073,Rain Shell,outerwear,5,210.33,web
ORD-51192,2025-02-07,C1157,Hiking Sock,apparel,7,18.35,web
ORD-51310,2025-02-07,C1175,Approach Shoe,footwear,6,151.78,WEB 
ORD-51417,2025-02-07,C1195,Headlamp,hardware,3,41.89,retail
ORD-51423,2025-02-07,C1196,Trail Runner,footwear,4,125.91,Web
ORD-52301,2025-02-07,C1307,Daypack 22L,packs,2,113.65,web
ORD-52396,2025-02-07,C1323,Rain Shell,outerwear,2,223.59,partner
ORD-52878,2025-02-07,C1393,Approach Shoe,footwear,2,156.1,retail
ORD-50419,2025-02-08,C1064,Trail Runner,footwear,10,126.51,web
ORD-50570,2025-02-08,C1082,Daypack 22L,packs,3,115.55,Retail
ORD-50590,2025-02-08,C1084,Hiking Sock,apparel,7,18.54,web
ORD-50623,2025-02-08,C1089,Base Layer,apparel,8,70.84,Retail
ORD-50627,2025-02-08,C1089,Rain Shell,outerwear,8,215.55,partner
ORD-50705,2025-02-08,C1097,Base Layer,apparel,10,70.55,partner
ORD-50974,2025-02-08,C1128,Down Jacket,outerwear,6,315.93,Retail
ORD-51353,2025-02-08,C1183,Expedition Pack 65L,packs,3,345.75,web
ORD-51418,2025-02-08,C1195,Approach Shoe,footwear,1,151.64,web
ORD-51517,2025-02-08,C1207,Trail Runner,footwear,2,130.88,retail
ORD-51781,2025-02-08,C1249,Daypack 22L,packs,2,113.53,web
ORD-52194,2025-02-08,C1296,Daypack 22L,packs,10,111.16,Partner
ORD-52225,2025-02-08,C1301,Trekking Poles,hardware,6,98.68,Web
ORD-52241,2025-02-08,C1301,Expedition Pack 65L,packs,7,347.15,web
ORD-52330,2025-02-08,C1312,Expedition Pack 65L,packs,4,341.32,partner
ORD-52492,2025-02-08,C1340,Rain Shell,outerwear,2,210.57,Retail
ORD-50242,2025-02-09,C1040,Down Jacket,outerwear,9,317.24,retail
ORD-50566,2025-02-09,C1081,Down Jacket,outerwear,3,328.63,partner
ORD-50816,2025-02-09,C1112,Daypack 22L,packs,2,107.58,retail
ORD-51420,2025-02-09,C1196,Daypack 22L,packs,7,108.52,Web
ORD-51519,2025-02-09,C1207,Rain Shell,outerwear,3,214.42,web
ORD-51754,2025-02-09,C1243,Hiking Sock,apparel,3,17.93,partner
ORD-52179,2025-02-09,C1296,Down Jacket,outerwear,9,308.83,partner
ORD-52197,2025-02-09,C1296,Base Layer,apparel,14,71.61,web
ORD-52407,2025-02-09,C1324,Trail Runner,footwear,8,126.02,partner
ORD-52548,2025-02-09,C1346,Down Jacket,outerwear,4,324.96,retail
ORD-52686,2025-02-09,C1365,Rain Shell,outerwear,4,217.44,Retail
ORD-50190,2025-02-10,C1036,Base Layer,apparel,3,68.75,WEB 
ORD-50471,2025-02-10,C1067,Base Layer,apparel,2,68.88,WEB 
ORD-50481,2025-02-10,C1070,Trail Runner,footwear,1,132.84,Partner
ORD-50537,2025-02-10,C1076,Daypack 22L,packs,10,110.15,retail
ORD-50749,2025-02-10,C1102,Hiking Sock,apparel,2,17.94,Web
ORD-50852,2025-02-10,C1117,Daypack 22L,packs,6,110.12,partner
ORD-50940,2025-02-10,C1126,Hiking Sock,apparel,2,18.65,retail
ORD-51008,2025-02-10,C1134,Rain Shell,outerwear,8,215.81,web
ORD-51073,2025-02-10,C1141,Trekking Poles,hardware,4,96.81,partner
ORD-51699,2025-02-10,C1234,Approach Shoe,footwear,2,149.48,web
ORD-52015,2025-02-10,C1274,Headlamp,hardware,7,42.68,web
ORD-52044,2025-02-10,C1279,Hiking Sock,apparel,2,17.79, retail
ORD-52074,2025-02-10,C1284,Daypack 22L,packs,6,112.14,web
ORD-52237,2025-02-10,C1301,Base Layer,apparel,9,72.67,retail
ORD-52457,2025-02-10,C1331,Base Layer,apparel,1,67.83,WEB 
ORD-52486,2025-02-10,C1338,Base Layer,apparel,3,70.74,Web
ORD-52877,2025-02-10,C1393,Rain Shell,outerwear,3,210.72,web
ORD-50260,2025-02-11,C1040,Approach Shoe,footwear,5,151.24,partner
ORD-50477,2025-02-11,C1068,Hiking Sock,apparel,2,19.01,partner
ORD-50635,2025-02-11,C1089,Down Jacket,outerwear,5,307.04,Web
ORD-50803,2025-02-11,C1110,Down Jacket,outerwear,5,327.6,web
ORD-51071,2025-02-11,C1140,Headlamp,hardware,1,42.3,web
ORD-51560,2025-02-11,C1216,Down Jacket,outerwear,3,327.1,retail
ORD-51805,2025-02-11,C1252,Trekking Poles,hardware,6,98.66, retail
ORD-52435,2025-02-11,C1327,Trekking Poles,hardware,6,99.01,Web
ORD-50998,2025-02-12,C1133,Hiking Sock,apparel,1,19.22,Web
ORD-51059,2025-02-12,C1138,Expedition Pack 65L,packs,9,350.87,Partner
ORD-51391,2025-02-12,C1188,Rain Shell,outerwear,2,226.92,web
ORD-51438,2025-02-12,C1199,Approach Shoe,footwear,10,150.52,retail
ORD-51631,2025-02-12,C1224,Approach Shoe,footwear,1,155.07,retail
ORD-51749,2025-02-12,C1242,Trekking Poles,hardware,1,93.78,web
ORD-52765,2025-02-12,C1378,Trekking Poles,hardware,2,98.3,web
ORD-52865,2025-02-12,C1390,Down Jacket,outerwear,2,308.1,web
ORD-50119,2025-02-13,C1021,Trekking Poles,hardware,1,95.96,web
ORD-50272,2025-02-13,C1042,Base Layer,apparel,6,68.35,web
ORD-50366,2025-02-13,C1057,Base Layer,apparel,11,71.83,web
ORD-50504,2025-02-13,C1073,Daypack 22L,packs,1,114.49,partner
ORD-51122,2025-02-13,C1151,Base Layer,apparel,23,71.42,Partner
ORD-51294,2025-02-13,C1175,Daypack 22L,packs,3,113.22,Retail
ORD-51999,2025-02-13,C1273,Down Jacket,outerwear,5,308.67,Web
ORD-52436,2025-02-13,C1327,Down Jacket,outerwear,11,318.07,web
ORD-52633,2025-02-13,C1357,Trail Runner,footwear,1,123.86,web
ORD-52639,2025-02-13,C1357,Hiking Sock,apparel,5,18.79,web
ORD-52752,2025-02-13,C1376,Daypack 22L,packs,7,110.15,retail
ORD-50080,2025-02-14,C1017,Trail Runner,footwear,1,126.2,Web
ORD-51981,2025-02-14,C1270,Approach Shoe,footwear,13,158.83,web
ORD-52094,2025-02-14,C1286,Trail Runner,footwear,,126.11,web
ORD-52170,2025-02-14,C1296,Approach Shoe,footwear,11,156.16,Partner
ORD-52171,2025-02-14,C1296,Daypack 22L,packs,10,112.99,retail
ORD-52609,2025-02-14,C1353,Rain Shell,outerwear,6,219.84,web
ORD-50169,2025-02-15,C1030,Hiking Sock,apparel,1,17.98,Retail
ORD-50327,2025-02-15,C1053,Hiking Sock,apparel,5,18.75,Retail
ORD-51455,2025-02-15,C1199,Expedition Pack 65L,packs,7,331.21,web
ORD-51529,2025-02-15,C1208,Trekking Poles,hardware,7,92.65,partner
ORD-51668,2025-02-15,C1230,Headlamp,hardware,12,40.79,Retail
ORD-51777,2025-02-15,C1249,Rain Shell,outerwear,5,223.66,web
ORD-51828,2025-02-15,C1254,Headlamp,hardware,10,42.62,web
ORD-52450,2025-02-15,C1327,Base Layer,apparel,10,68.4,Retail
ORD-52581,2025-02-15,C1351,Down Jacket,outerwear,3,322.03,Retail
ORD-52637,2025-02-15,C1357,Headlamp,hardware,4,42.12,web
ORD-52737,2025-02-15,C1374,Rain Shell,outerwear,2,216.69,Retail
ORD-52904,2025-02-15,C1397,Trekking Poles,hardware,6,95.12,Retail
ORD-50200,2025-02-16,C1037,Headlamp,hardware,1,42.85,web
ORD-50515,2025-02-16,C1075,Expedition Pack 65L,packs,6,334.93,partner
ORD-50683,2025-02-16,C1095,Approach Shoe,footwear,4,153.98,web
ORD-50976,2025-02-16,C1129,Hiking Sock,apparel,5,17.81,partner
ORD-51154,2025-02-16,C1155,Down Jacket,outerwear,3,324.73,retail
ORD-51568,2025-02-16,C1218,Approach Shoe,footwear,4,153.33,Retail
ORD-51737,2025-02-16,C1240,Rain Shell,outerwear,2,220.71,web
ORD-52093,2025-02-16,C1285,Trail Runner,footwear,2,130.97,retail
ORD-52452,2025-02-16,C1328,Approach Shoe,footwear,2,154.98,web
ORD-52503,2025-02-16,C1341,Down Jacket,outerwear,3,325.24,Partner
ORD-52788,2025-02-16,C1379,Hiking Sock,apparel,16,18.79,web
ORD-52820,2025-02-16,C1385,Headlamp,hardware,3,42.65,Web
ORD-51041,2025-02-17,C1137,Trekking Poles,hardware,3,97.26,retail
ORD-51476,2025-02-17,C1202,Hiking Sock,apparel,7,18.48,Web
ORD-52063,2025-02-17,C1282,Headlamp,hardware,1,42.03,partner
ORD-52175,2025-02-17,C1296,Base Layer,apparel,16,72.92,web
ORD-52310,2025-02-17,C1308,Headlamp,hardware,1,41.91,Retail
ORD-52496,2025-02-17,C1341,Headlamp,hardware,2,42.24,Web
ORD-52611,2025-02-17,C1353,Approach Shoe,footwear,7,154.8,retail
ORD-50052,2025-02-18,C1012,Expedition Pack 65L,packs,3,334.37,retail
ORD-50473,2025-02-18,C1067,Approach Shoe,footwear,2,153.06,web
ORD-50928,2025-02-18,C1125,Daypack 22L,packs,12,112.68,partner
ORD-50977,2025-02-18,C1129,Expedition Pack 65L,packs,3,350.06,partner
ORD-51023,2025-02-18,C1137,Headlamp,hardware,9,40.94,WEB 
ORD-51250,2025-02-18,C1167,Approach Shoe,footwear,4,148.3,retail
ORD-51341,2025-02-18,C1181,Trekking Poles,hardware,3,98.52,web
ORD-51448,2025-02-18,C1199,Trekking Poles,hardware,9,94.8,retail
ORD-51540,2025-02-18,C1211,Down Jacket,outerwear,5,317.41,retail
ORD-51571,2025-02-18,C1219,Headlamp,hardware,2,41.23,Retail
ORD-51812,2025-02-18,C1252,Headlamp,hardware,3,42.25,partner
ORD-51932,2025-02-18,C1265,Trail Runner,footwear,10,126.94,retail
ORD-52181,2025-02-18,C1296,Expedition Pack 65L,packs,8,344.68,WEB 
ORD-52195,2025-02-18,C1296,Daypack 22L,packs,18,109.58,web
ORD-52430,2025-02-18,C1327,Down Jacket,outerwear,6,326.82,partner
ORD-50118,2025-02-19,C1021,Approach Shoe,footwear,4,149.41,web
ORD-50529,2025-02-19,C1076,Trail Runner,footwear,6,132.56,retail
ORD-50730,2025-02-19,C1101,Trekking Poles,hardware,14,98.09,web
ORD-50735,2025-02-19,C1101,Rain Shell,outerwear,13,211.64,Retail
ORD-51099,2025-02-19,C1147,Trekking Poles,hardware,,92.72,retail
ORD-51166,2025-02-19,C1156,Daypack 22L,packs,1,113.08,retail
ORD-51347,2025-02-19,C1182,Base Layer,apparel,2,70.03,Partner
ORD-51584,2025-02-19,C1221,Expedition Pack 65L,packs,14,344.53,retail
ORD-51609,2025-02-19,C1221,Base Layer,apparel,14,71.94,WEB 
ORD-51813,2025-02-19,C1252,Expedition Pack 65L,packs,4,335.96,web
ORD-52029,2025-02-19,C1274,Trekking Poles,hardware,5,94.35,WEB 
ORD-52636,2025-02-19,C1357,Expedition Pack 65L,packs,3,327.75, retail
ORD-50848,2025-02-20,C1117,Hiking Sock,apparel,3,18.96,retail
ORD-51437,2025-02-20,C1198,Base Layer,apparel,5,68.26,Web
ORD-51487,2025-02-20,C1202,Daypack 22L,packs,10,115.29,Partner
ORD-51817,2025-02-20,C1253,Trekking Poles,hardware,2,96.32,retail
ORD-52239,2025-02-20,C1301,Hiking Sock,apparel,9,18.07,web
ORD-52753,2025-02-20,C1376,Trekking Poles,hardware,5,92.22,web
ORD-52797,2025-02-20,C1380,Expedition Pack 65L,packs,,353.56,web
ORD-52813,2025-02-20,C1385,Hiking Sock,apparel,5,18.88,partner
ORD-52890,2025-02-20,C1397,Trail Runner,footwear,9,123.34,web
ORD-52901,2025-02-20,C1397,Trail Runner,footwear,14,131.42,retail
ORD-50069,2025-02-21,C1015,Base Layer,apparel,2,71.37,web
ORD-50129,2025-02-21,C1021,Daypack 22L,packs,1,115.52,Partner
ORD-50205,2025-02-21,C1038,Approach Shoe,footwear,3,157.5,partner
ORD-50554,2025-02-21,C1080,Base Layer,apparel,4,67.69,web
ORD-50694,2025-02-21,C1097,Base Layer,apparel,,68.32,Retail
ORD-50719,2025-02-21,C1099,Rain Shell,outerwear,3,217.38,Web
ORD-50732,2025-02-21,C1101,Approach Shoe,footwear,9,155.78,Retail
ORD-50738,2025-02-21,C1101,Daypack 22L,packs,8,109.16,retail
ORD-50970,2025-02-21,C1128,Down Jacket,outerwear,11,318.99,retail
ORD-51493,2025-02-21,C1202,Expedition Pack 65L,packs,7,352.51,web
ORD-52009,2025-02-21,C1273,Base Layer,apparel,,68.65,partner
ORD-52229,2025-02-21,C1301,Hiking Sock,apparel,9,18.44,Web
ORD-52722,2025-02-21,C1371,Expedition Pack 65L,packs,5,327.3,web
ORD-50493,2025-02-22,C1071,Base Layer,apparel,3,68.03,web
ORD-50964,2025-02-22,C1128,Trekking Poles,hardware,7,99.75,retail
ORD-51206,2025-02-22,C1160,Rain Shell,outerwear,4,218.26,web
ORD-51333,2025-02-22,C1179,Hiking Sock,apparel,3,18.44,Retail
ORD-51348,2025-02-22,C1182,Down Jacket,outerwear,1,317.31,retail
ORD-51475,2025-02-22,C1202,Base Layer,apparel,11,68.69,partner
ORD-52270,2025-02-22,C1303,Headlamp,hardware,7,41.44,Partner
ORD-52338,2025-02-22,C1312,Approach Shoe,footwear,2,152.49,retail
ORD-52416,2025-02-22,C1325,Daypack 22L,packs,2,108.35,partner
ORD-52769,2025-02-22,C1379,Trekking Poles,hardware,18,96.46,web
ORD-52892,2025-02-22,C1397,Hiking Sock,apparel,11,18.76,web
ORD-51647,2025-02-23,C1227,Expedition Pack 65L,packs,4,339.48,web
ORD-51648,2025-02-23,C1227,Trekking Poles,hardware,2,98.85,web
ORD-51849,2025-02-23,C1255,Headlamp,hardware,1,43.26,Retail
ORD-51879,2025-02-23,C1260,Trekking Poles,hardware,9,98.39,retail
ORD-52040,2025-02-23,C1278,Trail Runner,footwear,2,125.21,Retail
ORD-52174,2025-02-23,C1296,Rain Shell,outerwear,13,222.06,web
ORD-52238,2025-02-23,C1301,Rain Shell,outerwear,5,213.97,retail
ORD-52898,2025-02-23,C1397,Hiking Sock,apparel,6,18.97,WEB 
ORD-52910,2025-02-23,C1397,Daypack 22L,packs,9,108.43,WEB 
ORD-50191,2025-02-24,C1036,Base Layer,apparel,3,69.4,WEB 
ORD-50261,2025-02-24,C1040,Down Jacket,outerwear,6,324.68,Retail
ORD-50328,2025-02-24,C1053,Down Jacket,outerwear,8,311.17,retail
ORD-50507,2025-02-24,C1074,Headlamp,hardware,3,40.73,partner
ORD-50807,2025-02-24,C1110,Rain Shell,outerwear,5,217.64,Web
ORD-51060,2025-02-24,C1138,Rain Shell,outerwear,6,220.63,partner
ORD-51313,2025-02-24,C1175,Daypack 22L,packs,11,113.53, retail
ORD-51350,2025-02-24,C1183,Rain Shell,outerwear,5,219.97,partner
ORD-51543,2025-02-24,C1212,Down Jacket,outerwear,6,323.94,web
ORD-51724,2025-02-24,C1239,Rain Shell,outerwear,4,225.8,retail
ORD-51873,2025-02-24,C1260,Headlamp,hardware,14,40.52, retail
ORD-51993,2025-02-24,C1272,Expedition Pack 65L,packs,1,340.34,partner
ORD-52187,2025-02-24,C1296,Rain Shell,outerwear,10,223.78,retail
ORD-52446,2025-02-24,C1327,Headlamp,hardware,6,43.67,web
ORD-52789,2025-02-24,C1379,Down Jacket,outerwear,13,309.28,retail
ORD-52899,2025-02-24,C1397,Rain Shell,outerwear,6,211.27,web
ORD-50415,2025-02-25,C1064,Down Jacket,outerwear,,324.7,retail
ORD-50465,2025-02-25,C1065,Approach Shoe,footwear,13,155.57,retail
ORD-50474,2025-02-25,C1067,Expedition Pack 65L,packs,4,336.27,web
ORD-50624,2025-02-25,C1089,Trekking Poles,hardware,4,92.56,web
ORD-50860,2025-02-25,C1117,Trail Runner,footwear,5,131.93,partner
ORD-50871,2025-02-25,C1118,Expedition Pack 65L,packs,3,329.69,web
ORD-51068,2025-02-25,C1139,Hiking Sock,apparel,2,18.02,retail
ORD-51135,2025-02-25,C1151,Approach Shoe,footwear,6,154.29,web
ORD-51281,2025-02-25,C1171,Headlamp,hardware,1,42.31,partner
ORD-51408,2025-02-25,C1193,Headlamp,hardware,3,40.74,web
ORD-51562,2025-02-25,C1216,Approach Shoe,footwear,1,154.72,WEB 
ORD-51768,2025-02-25,C1247,Hiking Sock,apparel,1,18.63,Partner
ORD-51782,2025-02-25,C1249,Approach Shoe,footwear,5,154.4,web
ORD-52243,2025-02-25,C1302,Down Jacket,outerwear,2,320.81,retail
ORD-52466,2025-02-25,C1333,Daypack 22L,packs,1,115.1, retail
ORD-52566,2025-02-25,C1348,Rain Shell,outerwear,4,224.79,retail
ORD-52778,2025-02-25,C1379,Trail Runner,footwear,11,130.94,Retail
ORD-50584,2025-02-26,C1084,Expedition Pack 65L,packs,6,331.13,Web
ORD-51104,2025-02-26,C1148,Down Jacket,outerwear,6,326.36,web
ORD-51305,2025-02-26,C1175,Trekking Poles,hardware,3,96.54,retail
ORD-51327,2025-02-26,C1178,Rain Shell,outerwear,2,219.14,Web
ORD-51402,2025-02-26,C1190,Daypack 22L,packs,1,115.46,web
ORD-51496,2025-02-26,C1202,Expedition Pack 65L,packs,17,344.13,retail
ORD-51652,2025-02-26,C1229,Down Jacket,outerwear,7,323.17,partner
ORD-51753,2025-02-26,C1243,Rain Shell,outerwear,5,225.38,retail
ORD-52275,2025-02-26,C1304,Daypack 22L,packs,2,108.1,web
ORD-52917,2025-02-26,C1399,Trail Runner,footwear,3,130.71,Web
ORD-50013,2025-02-27,C1005,Expedition Pack 65L,packs,5,336.99,Retail
ORD-50194,2025-02-27,C1036,Trekking Poles,hardware,1,94.53,web
ORD-50245,2025-02-27,C1040,Rain Shell,outerwear,5,224.85,web
ORD-50269,2025-02-27,C1042,Daypack 22L,packs,3,115.03,web
ORD-50706,2025-02-27,C1097,Trekking Poles,hardware,8,97.43,web
ORD-50904,2025-02-27,C1123,Base Layer,apparel,6,70.79,Partner
ORD-51470,2025-02-27,C1202,Headlamp,hardware,12,43.14,retail
ORD-51698,2025-02-27,C1234,Expedition Pack 65L,packs,4,330.06,partner
ORD-51705,2025-02-27,C1236,Expedition Pack 65L,packs,1,326.79,web
ORD-52129,2025-02-27,C1289,Hiking Sock,apparel,9,18.72,web
ORD-52182,2025-02-27,C1296,Headlamp,hardware,10,43.18,retail
ORD-52226,2025-02-27,C1301,Headlamp,hardware,8,43.14,WEB 
ORD-52333,2025-02-27,C1312,Headlamp,hardware,4,40.77,Partner
ORD-52511,2025-02-27,C1343,Trekking Poles,hardware,10,94.05,retail
ORD-52588,2025-02-27,C1352,Base Layer,apparel,2,72.53,Partner
ORD-52697,2025-02-27,C1366,Expedition Pack 65L,packs,3,327.5,web
ORD-52708,2025-02-27,C1368,Expedition Pack 65L,packs,1,352.14,retail
ORD-52805,2025-02-27,C1383,Trail Runner,footwear,4,124.6,Web
ORD-50425,2025-02-28,C1064,Hiking Sock,apparel,6,17.78,web
ORD-50521,2025-02-28,C1076,Headlamp,hardware,11,42.68,web
ORD-50556,2025-02-28,C1080,Expedition Pack 65L,packs,4,345.85,partner
ORD-50867,2025-02-28,C1117,Headlamp,hardware,8,40.83,web
ORD-51054,2025-02-28,C1138,Approach Shoe,footwear,14,158.01,Retail
ORD-51209,2025-02-28,C1161,Rain Shell,outerwear,2,220.57,partner
ORD-51386,2025-02-28,C1187,Hiking Sock,apparel,11,18.54,Retail
ORD-51492,2025-02-28,C1202,Headlamp,hardware,14,42.52,web
ORD-51569,2025-02-28,C1218,Approach Shoe,footwear,4,150.23,web
ORD-51872,2025-02-28,C1260,Base Layer,apparel,5,72.63,web
ORD-52034,2025-02-28,C1274,Trekking Poles,hardware,6,96.1,Web
ORD-52336,2025-02-28,C1312,Hiking Sock,apparel,3,18.02,web
ORD-52499,2025-02-28,C1341,Headlamp,hardware,2,40.69,Retail
ORD-52774,2025-02-28,C1379,Rain Shell,outerwear,15,212.65,WEB 
ORD-50192,2025-03-01,C1036,Hiking Sock,apparel,2,18.54,WEB 
ORD-50304,2025-03-01,C1049,Trekking Poles,hardware,2,98.32,web
ORD-50470,2025-03-01,C1066,Headlamp,hardware,1,41.81,web
ORD-50777,2025-03-01,C1106,Expedition Pack 65L,packs,1,333.93,web
ORD-51056,2025-03-01,C1138,Trekking Poles,hardware,10,95.61,partner
ORD-51133,2025-03-01,C1151,Expedition Pack 65L,packs,14,327.42,retail
ORD-51214,2025-03-01,C1162,Trekking Poles,hardware,4,99.46,web
ORD-51463,2025-03-01,C1200,Trekking Poles,hardware,4,92.62,retail
ORD-51488,2025-03-01,C1202,Trekking Poles,hardware,12,97.65,web
ORD-52185,2025-03-01,C1296,Daypack 22L,packs,12,108.26,Web
ORD-52235,2025-03-01,C1301,Rain Shell,outerwear,14,154.38,retail
ORD-52527,2025-03-01,C1343,Daypack 22L,packs,6,107.58,web
